9e-05,3890.79,2563.59
0.00034,14939.8,9904.72
0.00074,33944.2,22647.4
0.00134,59939.9,40343.3
0.00213,93999.5,63066.9
0.003,136753,90757.9
0.00414,187098,123955
0.00539,239640,159925
0.00708,305720,202653
0.00869,376595,251901
0.01052,452538,298463
0.01231,536624,357651
0.01394,633034,422194
