0.001,27981,0
0.001,61938,0
0.001,98897,0
0.001,135853,0
0.001,174812,0
0.002,215768,0
0.002,258725,0
0.003,295685,0
0.003,341640,0
0.003,379597,0
0.004,428554,0
0.004,467511,0
0.005,506467,0
